method,features,lags,mas,f1,precision,recall,cm
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_2_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_2_value', 'ma_8_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_2_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_2_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_2_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_2_value', 'ma_9_value')",0.023809523809523808,0.013071895424836602,0.13333333333333333,"[[1101  151]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_2_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_2_value', 'ma_9_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_2_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_2_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_2_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_2_value', 'ma_10_value')",0.0,0.0,0.0,"[[1102  150]
 [  15    0]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_2_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_2_value', 'ma_10_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_4_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_4_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_4_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_4_value')",0.03508771929824561,0.019230769230769232,0.2,"[[1099  153]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_4_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_4_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_5_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_5_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_5_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_5_value')",0.0,0.0,0.0,"[[1101  151]
 [  15    0]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_5_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_5_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_6_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_6_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_6_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_6_value')",0.023952095808383235,0.013157894736842105,0.13333333333333333,"[[1102  150]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_6_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_6_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_7_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_7_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_7_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_7_value')",0.022857142857142857,0.0125,0.13333333333333333,"[[1094  158]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_7_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_7_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_8_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_8_value')",0.012738853503184714,0.007042253521126761,0.06666666666666667,"[[1111  141]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_8_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_9_value')",0.012121212121212121,0.006666666666666667,0.06666666666666667,"[[1103  149]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_9_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_10_value')",0.03896103896103896,0.02158273381294964,0.2,"[[1116  136]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_3_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_3_value', 'ma_10_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_5_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_5_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_5_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_5_value')",0.011764705882352941,0.0064516129032258064,0.06666666666666667,"[[1098  154]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_5_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_5_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_6_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_6_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_6_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_6_value')",0.037037037037037035,0.02040816326530612,0.2,"[[1108  144]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_6_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_6_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_7_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_7_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_7_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_7_value')",0.012345679012345678,0.006802721088435374,0.06666666666666667,"[[1106  146]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_7_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_7_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_8_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_8_value')",0.0379746835443038,0.02097902097902098,0.2,"[[1112  140]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_8_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_9_value')",0.012269938650306749,0.006756756756756757,0.06666666666666667,"[[1105  147]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_9_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_10_value')",0.023952095808383235,0.013157894736842105,0.13333333333333333,"[[1102  150]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_4_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_4_value', 'ma_10_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_6_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_6_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_6_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_6_value')",0.025477707006369428,0.014084507042253521,0.13333333333333333,"[[1112  140]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_6_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_6_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_7_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_7_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_7_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_7_value')",0.012578616352201259,0.006944444444444444,0.06666666666666667,"[[1109  143]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_7_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_7_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_8_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_8_value')",0.012738853503184714,0.007042253521126761,0.06666666666666667,"[[1111  141]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_8_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_9_value')",0.0,0.0,0.0,"[[1100  152]
 [  15    0]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_9_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_10_value')",0.011494252873563218,0.006289308176100629,0.06666666666666667,"[[1094  158]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_5_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_5_value', 'ma_10_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_6_value', 'ma_7_value']","('lag_4_value', 'lag_5_value')","('ma_6_value', 'ma_7_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_6_value', 'ma_7_value']","('lag_4_value', 'lag_5_value')","('ma_6_value', 'ma_7_value')",0.024096385542168676,0.013245033112582781,0.13333333333333333,"[[1103  149]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_6_value', 'ma_7_value']","('lag_4_value', 'lag_5_value')","('ma_6_value', 'ma_7_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_6_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_6_value', 'ma_8_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_6_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_6_value', 'ma_8_value')",0.011834319526627219,0.006493506493506494,0.06666666666666667,"[[1099  153]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_6_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_6_value', 'ma_8_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_6_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_6_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_6_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_6_value', 'ma_9_value')",0.03592814371257485,0.019736842105263157,0.2,"[[1103  149]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_6_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_6_value', 'ma_9_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_6_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_6_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_6_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_6_value', 'ma_10_value')",0.011627906976744186,0.006369426751592357,0.06666666666666667,"[[1096  156]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_6_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_6_value', 'ma_10_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_7_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_7_value', 'ma_8_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_7_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_7_value', 'ma_8_value')",0.011363636363636364,0.006211180124223602,0.06666666666666667,"[[1092  160]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_7_value', 'ma_8_value']","('lag_4_value', 'lag_5_value')","('ma_7_value', 'ma_8_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_7_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_7_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_7_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_7_value', 'ma_9_value')",0.02564102564102564,0.014184397163120567,0.13333333333333333,"[[1113  139]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_7_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_7_value', 'ma_9_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_7_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_7_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_7_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_7_value', 'ma_10_value')",0.011834319526627219,0.006493506493506494,0.06666666666666667,"[[1099  153]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_7_value', 'ma_10_value']","('lag_4_value', 'lag_5_value')","('ma_7_value', 'ma_10_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_8_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_8_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_4_value', 'lag_5_value', 'ma_8_value', 'ma_9_value']","('lag_4_value', 'lag_5_value')","('ma_8_value', 'ma_9_value')",0.011976047904191617,0.006578947368421052,0.06666666666666667,"[[1101  151]
 [  14    1]]"
